11/26/2025,,,,105574,,0.000
I01,,,0,,  -   ,0.000
I01,,,0,,  -   ,0.000
I02,FXC72030SA,Z22SEP25,0,210,  -   ,0.000
I03,FXC71020SA,Z30OCT25,0,210,  -   ,0.000
I04,FXC17005S,Z24NOV25,0,97,  -   ,0.000
I05,FXC50005S,Z25NOV25,0,210,  -   ,0.000
I05,,,0,,  -   ,0.000
I06,FXC71020SA,Z30OCT25,0,89,  -   ,0.000
I07,FXC170005S,Z24NOV25,0,210,  -   ,0.000
I08,FXC30010SA,Z25NOV25,0,210,  -   ,0.000
I08,,,0,,  -   ,0.000
I09,FXC20020SA,Z05NOV25,0,210,  -   ,0.000
I10,FXC170005S,Z24NOV25,0,210,  -   ,0.000
I11,FXC170010S,Z03NOV25,0,150,  -   ,0.000
I11,FXC17005S,Z24NOV25,0,18,  -   ,0.000
I12,FXC17005S,Z24NOV25,0,30,  -   ,0.000
I12,FXC30020SA,Z06NOV25,0,161,  -   ,0.000
I13,FXC17005S,Z25NOV25,0,210,  -   ,0.000
I14,FXC170020S,Z25NOV25,0,210,  -   ,0.000
I15,FXC170010S,Z24NOV25,0,150,  -   ,0.000
I16,FXC17005S,Z24NOV25,0,210,  -   ,0.000
I17,FXC17005S,Z24NOV25,0,210,  -   ,0.000
I18,FXC17005S,Z24NOV25,0,210,  -   ,0.000
I19,FXC170005S,Z24NOV25,0,60,  -   ,0.000
I19,FXC30020SA,Z31OCT25,0,125,  -   ,0.000
I20,,,0,,  -   ,0.000
I21,FXC70051S,Z22NOV25,0,28,  -   ,0.000
I21,FXC71051S,Z22NOV25,0,90,  -   ,0.000
I22,FXC71020SA,Z22OCT25,0,157,  -   ,0.000
I22,,,0,,  -   ,0.000
I23,FXC17005S,Z24NOV25,0,210,  -   ,0.000
I24,FXC17005S,Z24NOV25,0,210,  -   ,0.000
I25,FXC17005S,Z24NOV25,0,210,  -   ,0.000
I26,FXC10020SA,Z24OCT25,0,30,  -   ,0.000
I26,FXC20005SC,Z06NOV25,0,174,  -   ,0.000
I26,FXC30005SLA,Z31OCT25,0,3,  -   ,0.000
I26,,,0,,  -   ,0.000
I27,FXC30010SA,Z25NOV25,0,135,  -   ,0.000
I28,FXC30005SLA,Z31OCT25,0,3,  -   ,0.000
I28,FXC70020SB,Z21NOV25,0,2,  -   ,0.000
I28,FXC70020SB,Z22NOV25,0,210,  -   ,0.000
I29,FXC72010S,Z30OCT25,0,91,  -   ,0.000
I29,,,0,,  -   ,0.000
I30,FXC60005S,Z21OCT25,0,7,  -   ,0.000
I30,FXC71010S,Z21NOV25,0,210,  -   ,0.000
I30,FXC74020SA,Z09OCT25,0,3,  -   ,0.000
I31,FXC74010S,Z20NOV25,0,210,  -   ,0.000
I32,FXC30020SA,Z25NOV25,0,210,  -   ,0.000
I32,,,0,,  -   ,0.000
I33,FXC73010S,Z21NOV25,0,210,  -   ,0.000
I33,,,0,,  -   ,0.000
I34,FXC20010SA,Z24OCT25,0,2,  -   ,0.000
I34,FXC71010S,Z22NOV25,0,210,  -   ,0.000
I34,,,0,,  -   ,0.000
I35,FXC40010SA,Z14NOV25,0,60,  -   ,0.000
I35,FXC74010S,Z20NOV25,0,120,  -   ,0.000
I36,FXC74010S,Z20NOV25,0,210,  -   ,0.000
I37,FXC71010S,Z22NOV25,0,210,  -   ,0.000
I38,FXC20005SC,Z05NOV25,0,210,  -   ,0.000
I39,FXC40020S,Z14NOV25,0,210,  -   ,0.000
I40,FXC70020SB,Z19NOV25,0,180,  -   ,0.000
I41,FXC20050S,Z04NOV25,0,43,  -   ,0.000
I41,FXC74010S,Z21NOV25,0,120,  -   ,0.000
J01,FXC30005SLA,Z15NOV25,0,210,  -   ,0.000
J02,FXC10005SLA,Z04NOV25,0,120,  -   ,0.000
J02,FXC72020SA,Z30OCT25,0,30,  -   ,0.000
J02,FXC74010S,Z19NOV25,0,8,  -   ,0.000
J03,FXC20020SA,Z05NOV25,0,210,  -   ,0.000
J04,FXC74050S,Z20NOV25,0,210,  -   ,0.000
J05,FXC70051S,Z22NOV25,0,85,  -   ,0.000
J05,,,0,,  -   ,0.000
J06,FXC17005S,Z24NOV25,0,210,  -   ,0.000
J06,,,0,,  -   ,0.000
J07,FXC74050S,Z20NOV25,0,210,  -   ,0.000
J08,FXC170010S,Z03NOV25,0,170,  -   ,0.000
J08,FXC70010S,Z12NOV25,0,25,  -   ,0.000
J08,,,0,,  -   ,0.000
J09,FXC20050S,Z25NOV25,0,210,  -   ,0.000
J10,FXC70020SB,Z22NOV25,0,165,  -   ,0.000
J10,,,0,,  -   ,0.000
J10,,,0,,  -   ,0.000
J11,FXC50005S,Z15NOV25,0,210,  -   ,0.000
J12,FXC30005SLA,Z15NOV25,0,210,  -   ,0.000
J13,FXC30050S,Z15NOV25,0,102,  -   ,0.000
J14,FXC170005S,Z25NOV25,0,210,  -   ,0.000
J15,FXC20020SA,Z04NOV25,0,149,  -   ,0.000
J16,FXC20005SC,Z05NOV25,0,25,  -   ,0.000
J16,FXC72020SA,Z30OCT25,0,90,  -   ,0.000
J17,FXC74050S,Z20NOV25,0,210,  -   ,0.000
J18,FXC20020SA,Z04NOV25,0,120,  -   ,0.000
J18,FXC72020SA,Z30OCT25,0,26,  -   ,0.000
J19,FXC72030SA,Z22SEP25,0,210,  -   ,0.000
J20,,,0,,  -   ,0.000
J21,FXC72030SA,Z22SEP25,0,5,  -   ,0.000
J22,FXC170005S,Z25NOV25,0,31,  -   ,0.000
J22,FXC75010SA,Z10NOV25,0,120,  -   ,0.000
J23,FXC70020SB,Z22NOV25,0,210,  -   ,0.000
J24,FXC50005S,Z25NOV25,0,210,  -   ,0.000
J25,FXC70010S,Z22NOV25,0,210,  -   ,0.000
J25,,,0,,  -   ,0.000
J26,FXC40010SA,Z14NOV25,0,149,  -   ,0.000
J26,,,0,,  -   ,0.000
J26,,,0,,  -   ,0.000
J27,FXC40020S,Z14NOV25,0,122,  -   ,0.000
J27,FXC70020SB,Z12NOV25,0,47,  -   ,0.000
J27,,,0,,  -   ,0.000
J28,FXC70010S,Z22NOV25,0,210,  -   ,0.000
J29,FXC20005SC,Z05NOV25,0,16,  -   ,0.000
J29,FXC20020SA,Z04NOV25,0,118,  -   ,0.000
J29,FXC40010SA,Z14NOV25,0,8,  -   ,0.000
J30,FXC74010S,Z20NOV25,0,210,  -   ,0.000
J31,FXC30020SA,Z25NOV25,0,51,  -   ,0.000
J31,,,0,,  -   ,0.000
J32,FXC17005S,Z24NOV25,0,210,  -   ,0.000
J33,FXC40005SL,Z03NOV25,0,14,  -   ,0.000
J33,FXC71020SA,Z22NOV25,0,75,  -   ,0.000
J33,FXC71051S,Z22NOV25,0,91,  -   ,0.000
J34,FXC50005S,Z25NOV25,0,182,  -   ,0.000
J34,,,0,,  -   ,0.000
J35,FXC30005SLA,Z25NOV25,0,12,  -   ,0.000
J35,FXC70010S,Z21NOV25,0,120,  -   ,0.000
J35,FXC74010S,Z19NOV25,0,30,  -   ,0.000
J36,FXC20050S,Z05NOV25,0,46,  -   ,0.000
J36,FXC30005SLA,Z25NOV25,0,210,  -   ,0.000
J36,,,0,,  -   ,0.000
J37,FXC70020SB,Z12NOV25,0,88,  -   ,0.000
J37,,,0,,  -   ,0.000
J38,FXC20005SC,Z05NOV25,0,180,  -   ,0.000
J38,FXC74010S,Z21NOV25,0,30,  -   ,0.000
J39,FXC50005S,Z15NOV25,0,210,  -   ,0.000
J40,FXC170005S,Z25NOV25,0,43,  -   ,0.000
J41,FXC70051S,Z22NOV25,0,73,  -   ,0.000
J41,,,0,,  -   ,0.000
J41,,,0,,  -   ,0.000
K01,FXC50005S,Z15NOV25,0,210,  -   ,0.000
K01,,,0,,  -   ,0.000
K02,FXC71010S,Z22NOV25,0,210,  -   ,0.000
K03,FXC71010S,Z22NOV25,0,210,  -   ,0.000
K04,FXC170005S,Z03NOV25,0,210,  -   ,0.000
K05,FXC170005S,Z03NOV25,0,210,  -   ,0.000
K06,FXC170005S,Z03NOV25,0,49,  -   ,0.000
K07,FXC71010S,Z22NOV25,0,210,  -   ,0.000
K07,FXC74020SA,Z10OCT25,0,12,  -   ,0.000
K08,FXC75020SA,Z10NOV25,0,210,  -   ,0.000
K09,FXC70020SB,Z19NOV25,0,60,  -   ,0.000
K09,FXC71051S,Z22NOV25,0,76,  -   ,0.000
K10,FXC70020SB,Z19NOV25,0,210,  -   ,0.000
K11,FXC10005SLA,Z25OCT25,0,194,  -   ,0.000
K12,FXC74010S,Z13NOV25,0,210,  -   ,0.000
K13,FXC170005S,Z18OCT25,0,4,  -   ,0.000
K13,FXC72010S,Z30OCT25,0,18,  -   ,0.000
K13,FXC74010S,Z13NOV25,0,170,  -   ,0.000
K13,FXC74010S,Z19NOV25,0,18,  -   ,0.000
K14,FXC74010S,Z19NOV25,0,120,  -   ,0.000
K15,FXC40005SL,Z14NOV25,0,150,  -   ,0.000
K15,FXC40005SL,Z03NOV25,0,60,  -   ,0.000
K15,FXC71020SA,Z30OCT25,0,4,  -   ,0.000
K16,FXC30005SLA,Z15NOV25,0,210,  -   ,0.000
K17,FXC17005S,Z25NOV25,0,97,  -   ,0.000
K18,FXC60005S,Z14NOV25,0,210,  -   ,0.000
K19,FXC60005S,Z14NOV25,0,210,  -   ,0.000
K20,,,0,,  -   ,0.000
K22,FXC70010S,Z22NOV25,0,210,  -   ,0.000
K23,FXC74010S,Z19NOV25,0,210,  -   ,0.000
K24,FXC30005SLA,Z15NOV25,0,210,  -   ,0.000
K25,FXC170005S,Z03NOV25,0,210,  -   ,0.000
K26,FXC170005S,Z03NOV25,0,210,  -   ,0.000
K26,FXC74010S,Z13NOV25,0,30,  -   ,0.000
K27,FXC40010SA,Z14NOV25,0,210,  -   ,0.000
K28,FXC50005S,Z25NOV25,0,210,  -   ,0.000
K29,FXC70051S,Z11NOV25,0,7,  -   ,0.000
K29,FXC74050S,Z20NOV25,0,210,  -   ,0.000
K30,FXC20005SC,Z06NOV25,0,210,  -   ,0.000
K31,FXC10005SLA,Z04NOV25,0,210,  -   ,0.000
K32,FXC170005S,Z03NOV25,0,210,  -   ,0.000
K33,FXC20005SC,Z05NOV25,0,98,  -   ,0.000
K33,FXC50005S,Z01NOV25,0,9,  -   ,0.000
K34,FXC10005SLA,Z04NOV25,0,210,  -   ,0.000
K35,FXC75020SA,Z10NOV25,0,210,  -   ,0.000
K36,FXC10005SLA,Z04NOV25,0,210,  -   ,0.000
K36,,,0,,  -   ,0.000
K37,FXC10005SLA,Z04NOV25,0,122,  -   ,0.000
K37,FXC74020SA,Z19NOV25,0,90,  -   ,0.000
K38,FXC70020SB,Z20NOV25,0,210,  -   ,0.000
K39,FXC20020SA,Z05NOV25,0,123,  -   ,0.000
K39,FXC70020SB,Z20NOV25,0,30,  -   ,0.000
K39,,,0,,  -   ,0.000
K40,FXC75020SA,Z10NOV25,0,207,  -   ,0.000
K40,,,0,,  -   ,0.000
K41,FXC70051S,Z18NOV25,0,60,  -   ,0.000
K41,,,0,,  -   ,0.000
K41,,,0,,  -   ,0.000
K42,FXC70010S,Z21NOV25,0,240,  -   ,0.000
L01,FXC50005S,Z15NOV25,0,210,  -   ,0.000
L02,FXC170005S,Z18OCT25,0,60,  -   ,0.000
L02,FXC74020SA,Z09OCT25,0,21,  -   ,0.000
L03,FXC10005SLA,Z04NOV25,0,210,  -   ,0.000
L04,FXC170005S,Z18OCT25,0,168,  -   ,0.000
L04,FXC74020SA,Z10OCT25,0,30,  -   ,0.000
L05,FXC170005S,Z18OCT25,0,210,  -   ,0.000
L06,FXC170005S,Z18OCT25,0,210,  -   ,0.000
L07,FXC170005S,Z18OCT25,0,210,  -   ,0.000
L08,FXC170005S,Z18OCT25,0,210,  -   ,0.000
L09,FXC170005S,Z18OCT25,0,210,  -   ,0.000
L10,FXC71010S,Z22NOV25,0,210,  -   ,0.000
L10,,,0,,  -   ,0.000
L11,FXC30020SA,Z14NOV25,0,210,  -   ,0.000
L12,FXC50005S,Z15NOV25,0,210,  -   ,0.000
L12,,,0,,  -   ,0.000
L13,FXC17005S,Z24NOV25,0,210,  -   ,0.000
L14,FXC71051S,Z17NOV25,0,120,  -   ,0.000
L15,FXC17005S,Z24NOV25,0,210,  -   ,0.000
L16,FXC10005SLA,Z25OCT25,0,100,  -   ,0.000
L16,FXC30005SLA,Z14NOV25,0,30,  -   ,0.000
L17,FXC30005SLA,Z15NOV25,0,210,  -   ,0.000
L18,FXC10005SLA,Z25OCT25,0,150,  -   ,0.000
L18,FXC40005SL,Z14NOV25,0,186,  -   ,0.000
L19,FXC70010S,Z22NOV25,0,150,  -   ,0.000
L20,,,0,,  -   ,0.000
L21,,,0,,  -   ,0.000
L22,FXC20005SC,Z06NOV25,0,210,  -   ,0.000
L23,,,0,,  -   ,0.000
L24,FXC71020SA,Z30OCT25,0,202,  -   ,0.000
L25,FXC20010SA,Z07OCT25,0,1,  -   ,0.000
L25,FXC30005SLA,Z15NOV25,0,210,  -   ,0.000
L25,,,0,,  -   ,0.000
L26,FXC70020SB,Z21NOV25,0,210,  -   ,0.000
L27,FXC70010S,Z21NOV25,0,210,  -   ,0.000
L28,FXC60005S,Z14NOV25,0,210,  -   ,0.000
L28,FXC74010S,Z13NOV25,0,6,  -   ,0.000
L29,FXC60005S,Z14NOV25,0,210,  -   ,0.000
L30,FXC10010SA,Z07OCT25,0,122,  -   ,0.000
L30,FXC74010S,Z13NOV25,0,30,  -   ,0.000
L30,,,0,,  -   ,0.000
L31,FXC73010S,Z21NOV25,0,210,  -   ,0.000
L32,FXC20005SC,Z05NOV25,0,90,  -   ,0.000
L33,FXC17005S,Z24NOV25,0,210,  -   ,0.000
L34,FXC10005SLA,Z04NOV25,0,210,  -   ,0.000
L34,FXC10020SA,Z24OCT25,0,11,  -   ,0.000
L35,FXC70051S,Z22NOV25,0,210,  -   ,0.000
L36,FXC10005SLA,Z04NOV25,0,210,  -   ,0.000
L37,FXC74010S,Z19NOV25,0,210,  -   ,0.000
L38,FXC74010S,Z19NOV25,0,210,  -   ,0.000
L39,FXC170005S,Z03NOV25,0,210,  -   ,0.000
L40,FXC72030SA,Z22SEP25,0,150,  -   ,0.000
L41,FXC71010S,Z22NOV25,0,186,  -   ,0.000
L42,FXC40020S,Z14NOV25,0,210,  -   ,0.000
LOADED,FXC70010S,Z17NOV25,0,230,  -   ,0.000
LOADED,FXC70020SB,Z18NOV25,0,901,  -   ,0.000
M01,FXC50005S,Z15NOV25,0,420,  -   ,0.000
M02,FXC50005S,Z15NOV25,0,210,  -   ,0.000
M03,FXC50005S,Z24NOV25,0,210,  -   ,0.000
M03,,,0,,  -   ,0.000
M04,FXC50005S,Z24NOV25,0,210,  -   ,0.000
M05,FXC170005S,Z24NOV25,0,210,  -   ,0.000
M06,FXC170005S,Z24NOV25,0,210,  -   ,0.000
M07,FXC75010SA,Z10NOV25,0,209,  -   ,0.000
M08,FXC40005SL,Z13NOV25,0,60,  -   ,0.000
M08,FXC75010SA,Z10NOV25,0,56,  -   ,0.000
M09,FXC50005S,Z24NOV25,0,210,  -   ,0.000
M10,FXC75010SA,Z10NOV25,0,210,  -   ,0.000
M11,FXC75010SA,Z10NOV25,0,210,  -   ,0.000
M12,FXC75010SA,Z10NOV25,0,210,  -   ,0.000
M13,FXC30005SLA,Z15NOV25,0,30,  -   ,0.000
M13,FXC60005S,Z13NOV25,0,120,  -   ,0.000
M14,FXC50005S,Z24NOV25,0,90,  -   ,0.000
M15,FXC50005S,Z25NOV25,0,210,  -   ,0.000
M16,FXC30010SA,Z31OCT25,0,150,  -   ,0.000
M17,FXC30010SA,Z31OCT25,0,56,  -   ,0.000
M17,FXC60005S,Z21OCT25,0,21,  -   ,0.000
M17,FXC72020SA,Z30OCT25,0,30,  -   ,0.000
M17,FXC74050S,Z19NOV25,0,8,  -   ,0.000
M18,,,0,,  -   ,0.000
M19,FXC50005S,Z24NOV25,0,120,  -   ,0.000
M20,FXC50005S,Z24NOV25,0,210,  -   ,0.000
M21,FXC71010S,Z22NOV25,0,210,  -   ,0.000
M22,FXC60005S,Z21OCT25,0,54,  -   ,0.000
M22,FXC73010S,Z21NOV25,0,60,  -   ,0.000
M22,,,0,,  -   ,0.000
M22,,,0,,  -   ,0.000
M23,FXC74010S,Z19NOV25,0,210,  -   ,0.000
M24,FXC50005S,Z24NOV25,0,210,  -   ,0.000
M25,FXC50005S,Z24NOV25,0,210,  -   ,0.000
M26,FXC50005S,Z24NOV25,0,210,  -   ,0.000
M27,FXC74010S,Z19NOV25,0,180,  -   ,0.000
M28,FXC74010S,Z20NOV25,0,210,  -   ,0.000
M29,FXC40005SL,Z14NOV25,0,210,  -   ,0.000
M29,,,0,,  -   ,0.000
M30,FXC40005SL,Z14NOV25,0,210,  -   ,0.000
M30,,,0,,  -   ,0.000
M31,FXC10005SLA,Z25OCT25,0,114,  -   ,0.000
M31,FXC20005SC,Z05NOV25,0,12,  -   ,0.000
M31,FXC30005SLA,Z21OCT25,0,5,  -   ,0.000
M32,FXC10005SLA,Z25OCT25,0,150,  -   ,0.000
M32,FXC20005SC,Z05NOV25,0,30,  -   ,0.000
M33,FXC10005SLA,Z25OCT25,0,180,  -   ,0.000
M34,FXC10005SLA,Z25OCT25,0,210,  -   ,0.000
M35,FXC10005SLA,Z25OCT25,0,20,  -   ,0.000
M35,FXC10010SA,Z07OCT25,0,155,  -   ,0.000
M35,FXC40005SL,Z03NOV25,0,8,  -   ,0.000
M36,FXC70010S,Z21NOV25,0,150,  -   ,0.000
M36,FXC72010S,Z30OCT25,0,30,  -   ,0.000
M37,,,0,,  -   ,0.000
M38,FXC40010SA,Z14NOV25,0,210,  -   ,0.000
M38,FXC74050S,Z21NOV25,0,154,  -   ,0.000
N01,FXC10005SLA,Z04NOV25,0,210,  -   ,0.000
N01,FXC170010S,Z03NOV25,0,8,  -   ,0.000
N01,FXC20005SC,Z05NOV25,0,2,  -   ,0.000
N01,FXC20010SA,Z04NOV25,0,20,  -   ,0.000
N01,FXC20015S,Z07OCT25,0,34,  -   ,0.000
N01,FXC70010S,Z13NOV25,0,14,  -   ,0.000
N01,FXC70051S,Z18NOV25,0,24,  -   ,0.000
N01,FXC72010S,Z30OCT25,0,3,  -   ,0.000
N01,FXC72030SA,Z22SEP25,0,5,  -   ,0.000
N01,,,0,,  -   ,0.000
N02,FXC10005SLA,Z04NOV25,0,210,  -   ,0.000
N03,FXC10005SLA,Z04NOV25,0,210,  -   ,0.000
N04,FXC10005SLA,Z04NOV25,0,210,  -   ,0.000
N05,FXC10005SLA,Z04NOV25,0,210,  -   ,0.000
N06,FXC10005SLA,Z04NOV25,0,210,  -   ,0.000
N07,FXC10005SLA,Z04NOV25,0,210,  -   ,0.000
N08,FXC70020SB,Z19NOV25,0,210,  -   ,0.000
N09,FXC30005SLA,Z15NOV25,0,210,  -   ,0.000
N10,FXC75010SA,Z10NOV25,0,210,  -   ,0.000
N11,FXC75010SA,Z10NOV25,0,210,  -   ,0.000
N12,FXC50005S,Z15NOV25,0,210,  -   ,0.000
N13,FXC75010SA,Z10NOV25,0,210,  -   ,0.000
N14,FXC75010SA,Z10NOV25,0,210,  -   ,0.000
N15,FXC30005SLA,Z15NOV25,0,210,  -   ,0.000
N16,FXC50005S,Z24NOV25,0,210,  -   ,0.000
N17,FXC10005SLA,Z24OCT25,0,38,  -   ,0.000
N17,FXC60005S,Z14NOV25,0,72,  -   ,0.000
N18,,,0,,  -   ,0.000
N19,,,0,,  -   ,0.000
N20,FXC74050S,Z20NOV25,0,210,  -   ,0.000
N21,FXC74050S,Z20NOV25,0,210,  -   ,0.000
N22,FXC50005S,Z24NOV25,0,210,  -   ,0.000
N23,FXC30005SLA,Z14NOV25,0,180,  -   ,0.000
N24,FXC50005S,Z15NOV25,0,210,  -   ,0.000
N25,FXC60005S,Z14NOV25,0,210,  -   ,0.000
N26,FXC60005S,Z14NOV25,0,210,  -   ,0.000
N27,FXC60005S,Z14NOV25,0,210,  -   ,0.000
N28,FXC40005SL,Z14NOV25,0,152,  -   ,0.000
N28,FXC73010S,Z21NOV25,0,30,  -   ,0.000
N28,,,0,,  -   ,0.000
N29,FXC70010S,Z19NOV25,0,210,  -   ,0.000
N30,FXC70010S,Z21NOV25,0,150,  -   ,0.000
N30,FXC73010S,Z21NOV25,0,90,  -   ,0.000
N31,FXC73010S,Z21NOV25,0,240,  -   ,0.000
N32,FXC70051S,Z21NOV25,0,60,  -   ,0.000
N33,FXC75020SA,Z10NOV25,0,210,  -   ,0.000
N34,FXC30005SLA,Z15NOV25,0,210,  -   ,0.000
N35,FXC74050S,Z20NOV25,0,210,  -   ,0.000
N36,FXC75020SA,Z10NOV25,0,210,  -   ,0.000
N37,FXC74020SA,Z20NOV25,0,148,  -   ,0.000
N37,,,0,,  -   ,0.000
N38,FXC70051S,Z21NOV25,0,240,  -   ,0.000
N38,FXC74010S,Z20NOV25,0,180,  -   ,0.000
O01,FXC10005SLA,Z25OCT25,0,6,  -   ,0.000
O01,FXC170005S,Z18OCT25,0,20,  -   ,0.000
O01,FXC30005SLA,Z01NOV25,0,7,  -   ,0.000
O01,FXC60005S,Z21OCT25,0,1,  -   ,0.000
O01,FXC71010S,Z17NOV25,0,13,  -   ,0.000
O01,,,0,,  -   ,0.000
O01,,,0,,  -   ,0.000
O02,FXC30005SLA,Z01NOV25,0,150,  -   ,0.000
O02,,,0,,  -   ,0.000
O03,FXC40005SL,Z13NOV25,0,210,  -   ,0.000
O04,FXC40005SL,Z13NOV25,0,210,  -   ,0.000
O05,FXC40005SL,Z13NOV25,0,210,  -   ,0.000
O06,FXC170005S,Z18OCT25,0,100,  -   ,0.000
O07,FXC170005S,Z18OCT25,0,210,  -   ,0.000
O08,FXC170005S,Z18OCT25,0,210,  -   ,0.000
O09,FXC170005S,Z18OCT25,0,210,  -   ,0.000
O10,FXC170005S,Z18OCT25,0,69,  -   ,0.000
O10,FXC40005SL,Z03NOV25,0,15,  -   ,0.000
O10,FXC60005S,Z21OCT25,0,42,  -   ,0.000
O10,,,0,,  -   ,0.000
O11,FXC30005SLA,Z15NOV25,0,210,  -   ,0.000
O12,FXC30005SLA,Z25NOV25,0,210,  -   ,0.000
O12,,,0,,  -   ,0.000
O13,FXC73030SA,Z21NOV25,0,210,  -   ,0.000
O14,,,0,,  -   ,0.000
O15,FXC74050S,Z19NOV25,0,31,  -   ,0.000
O15,FXC74050S,Z20NOV25,0,90,  -   ,0.000
O16,FXC30005SLA,Z31OCT25,0,11,  -   ,0.000
O16,FXC30005SLA,Z06NOV25,0,10,  -   ,0.000
O16,FXC73030SA,Z21NOV25,0,49,  -   ,0.000
O17,FXC10005SLA,Z25OCT25,0,90,  -   ,0.000
O17,,,0,,  -   ,0.000
O18,,,0,,  -   ,0.000
O19,,,0,,  -   ,0.000
O20,FXC30005SLA,Z15NOV25,0,210,  -   ,0.000
O21,FXC30005SLA,Z15NOV25,0,210,  -   ,0.000
O22,FXC20005SC,Z24OCT25,0,14,  -   ,0.000
O22,FXC60005S,Z21OCT25,0,66,  -   ,0.000
O23,FXC30005SLA,Z14NOV25,0,210,  -   ,0.000
O24,FXC60005S,Z21OCT25,0,60,  -   ,0.000
O25,FXC60005S,Z21OCT25,0,210,  -   ,0.000
O26,FXC70010S,Z20NOV25,0,90,  -   ,0.000
O27,FXC70020SB,Z21NOV25,0,240,  -   ,0.000
O28,FXC30005SLA,Z14NOV25,0,210,  -   ,0.000
O29,FXC70010S,Z21NOV25,0,240,  -   ,0.000
O30,FXC70010S,Z21NOV25,0,240,  -   ,0.000
O31,FXC70010S,Z21NOV25,0,240,  -   ,0.000
O32,FXC70010S,Z21NOV25,0,206,  -   ,0.000
O33,FXC70010S,Z21NOV25,0,210,  -   ,0.000
O34,FXC70010S,Z22NOV25,0,240,  -   ,0.000
O35,FXC71010S,Z22NOV25,0,240,  -   ,0.000
O36,FXC71010S,Z22NOV25,0,240,  -   ,0.000
O37,FXC75020SA,Z10NOV25,0,210,  -   ,0.000
O38,FXC70010S,Z20NOV25,0,300,  -   ,0.000
O38,FXC71010S,Z30OCT25,0,55,  -   ,0.000
P01,FXC40005SL,Z03NOV25,0,251,  -   ,0.000
P01,FXC40005SL,Z03NOV25,0,224,  -   ,0.000
P01,FXC50005S,Z24NOV25,0,330,  -   ,0.000
P02,FXC70010S,Z19NOV25,0,241,  -   ,0.000
P03,FXC60005S,Z13NOV25,0,330,  -   ,0.000
P04,FXC60005S,Z13NOV25,0,300,  -   ,0.000
P05,FXC170005S,Z24NOV25,0,230,  -   ,0.000
P06,FXC50005S,Z15NOV25,0,300,  -   ,0.000
P07,FXC50005S,Z15NOV25,0,300,  -   ,0.000
P08,FXC40005SL,Z03NOV25,0,240,  -   ,0.000
P09,FXC70020SB,Z22NOV25,0,210,  -   ,0.000
P10,FXC74010S,Z13NOV25,0,292,  -   ,0.000
P11,FXC73010S,Z21NOV25,0,330,  -   ,0.000
P12,FXC73010S,Z21NOV25,0,330,  -   ,0.000
P13,FXC71051S,Z22NOV25,0,150,  -   ,0.000
P13,FXC73010S,Z21NOV25,0,159,  -   ,0.000
P14,FXC70020SB,Z22NOV25,0,360,  -   ,0.000
P15,FXC50005S,Z24NOV25,0,330,  -   ,0.000
P16,FXC74010S,Z13NOV25,0,330,  -   ,0.000
P17,FXC73010S,Z21NOV25,0,330,  -   ,0.000
P18,FXC50005S,Z15NOV25,0,330,  -   ,0.000
P19,FXC50005S,Z15NOV25,0,240,  -   ,0.000
P20,FXC40005SL,Z14NOV25,0,330,  -   ,0.000
P21,FXC60005S,Z14NOV25,0,330,  -   ,0.000
P22,FXC60005S,Z14NOV25,0,330,  -   ,0.000
P23,FXC40005SL,Z14NOV25,0,330,  -   ,0.000
P24,FXC60005S,Z14NOV25,0,330,  -   ,0.000
P25,FXC60005S,Z14NOV25,0,300,  -   ,0.000
P26,FXC50005S,Z14NOV25,0,12,  -   ,0.000
P26,FXC71020SA,Z22NOV25,0,210,  -   ,0.000
P27,FXC70020SB,Z21NOV25,0,330,  -   ,0.000
P28,FXC50005S,Z14NOV25,0,30,  -   ,0.000